uri,cid,text,created_at,author_handle,author_did,keyword,search_query,collection_method,session_name,collected_at,lang,author_display_name,author_description,author_followers_count,author_following_count,author_posts_count,author_verified,author_created_at,author_avatar,author_banner,author_profile_fetched_at,author_account_age_days,author_posts_per_day,author_follower_following_ratio,author_influence_score,word_count,char_count,hashtag_count,mention_count,url_count,hashtags,mentions,urls,has_images,has_external_link,has_media,emotion_score,is_reply,content_analyzed_at,indexed_at,reply_count,repost_count,like_count
at://did:plc:squuowlpozbyyqyqavgsxs6s/app.bsky.feed.post/3lz4j4l6trk2z,bafyreifjmcaav3onhyy5km5ty4vm4b5gz7qv2e7mgzjpyu3parlf7qkc2a,"Meanwhile, Fox News is talking about solving the homeless problem with involuntary lethal injections",2025-09-18T14:00:03.511Z,lawnmaker.bsky.social,did:plc:squuowlpozbyyqyqavgsxs6s,homeless,,,notebook_test,2025-09-18T14:00:48.692111+00:00,en,,,348,85,1055,False,2024-11-12T14:17:38.303Z,https://cdn.bsky.app/img/avatar/plain/did:plc:squuowlpozbyyqyqavgsxs6s/bafkreib5tguwqaikfgxxquzx24qobypqwyff3bifye5uyjo25aa3v3ofs4@jpeg,,2025-09-18T14:00:48.691946+00:00,309,3.414239482200647,4.094117647058823,27.08,14,100,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T14:00:48.692075+00:00,,,,
at://did:plc:o7k4nmf5w5gczdvtbpbvhas4/app.bsky.feed.post/3lz4j4pafih2a,bafyreicuuw357i23rr5gx75fvwoonnawcsv5jkajb55iba7niupsuj7qdm,"Betta Fish: rescue fish, need advice

https://www.flakefood.com/772370/betta-fish-rescue-fish-need-advice/

i recently got a betta fish from my job (i work at an animal shelter) he looked like he was on his last life; very pale, not swimming and floating a bit sideways. so for those reasons, i …",2025-09-18T14:00:05+00:00,flakefood.bsky.social,did:plc:o7k4nmf5w5gczdvtbpbvhas4,homeless,,,notebook_test,2025-09-18T14:01:18.164878+00:00,en-US,Flake Food,"
#Fishing
#Aquariums

https://www.flakefood.com/
",273,1,84940,False,2024-05-02T08:56:45.504Z,https://cdn.bsky.app/img/avatar/plain/did:plc:o7k4nmf5w5gczdvtbpbvhas4/bafkreifmtirjhk3clayzt3nua7p36gp44zznqu2mmmytdwrgk6fnmx5fmq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:o7k4nmf5w5gczdvtbpbvhas4/bafkreihfjlz66kabbiyfudmd6cgrvyvasw7wy4kvy5qglf5iusjaqz3ume@jpeg,2025-09-18T14:01:18.164754+00:00,504,168.53174603174602,273.0,24.39,46,296,0,0,1,[],[],['https://www.flakefood.com/772370/betta-fish-rescue-fish-need-advice/'],False,True,True,1,False,2025-09-18T14:01:18.164855+00:00,,,,
at://did:plc:cxjqwekeciuszv2huemhmwdk/app.bsky.feed.post/3lz4j4qyfbk2t,bafyreiexwh4ya5z4ld2piwtfk32gydyzdm3kt3gwcjuj2afo6rtzzsab3a,And homeless people have been attacked and killed..,2025-09-18T14:00:09.590Z,ethelredaunready.bsky.social,did:plc:cxjqwekeciuszv2huemhmwdk,homeless,,,notebook_test,2025-09-18T14:01:27.181839+00:00,en,,,333,237,684,False,2025-07-13T20:59:43.931Z,https://cdn.bsky.app/img/avatar/plain/did:plc:cxjqwekeciuszv2huemhmwdk/bafkreifwwmkko6isurjq222jifkpxumejdztw32z4ebyh2xmlw244wdlay@jpeg,,2025-09-18T14:01:27.181726+00:00,66,10.363636363636363,1.4050632911392404,27.67,8,51,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T14:01:27.181813+00:00,,,,
at://did:plc:5ekfk6hhug76nsysfodxcdob/app.bsky.feed.post/3lz4jsfnwjb2k,bafyreidvmbv7gtmakd2z6tjc6umwupwkzsmkeobs7kj7y6vltc75wktbga,"‘Housewarming kits’ given to those overcoming homelessness in Mankato
STORY: https://www.keyc.com/2025/09/17/housewarming-kits-given-those-overcoming-homelessness-mankato/ ",2025-09-18T14:12:15.857Z,keyc.com,did:plc:5ekfk6hhug76nsysfodxcdob,homeless,"""homelessness""",search_api,demo_search_test,2025-09-18T14:30:11.160700+00:00,en,KEYC News Now,"We're here to provide southern Minnesota & northern Iowa with the latest news, weather, and sports.  Make sure to tune in for KEYC News Now This Morning, Noon, 5, 6, 9 & 10.  Visit our website: www.keyc.com",81,1,1243,False,2024-11-27T17:06:30.147Z,https://cdn.bsky.app/img/avatar/plain/did:plc:5ekfk6hhug76nsysfodxcdob/bafkreiauuwsid6krvkib25ej66dirrsasxqw56m6ixywfoxkvzyr4lmqde@jpeg,,2025-09-18T14:30:11.160621+00:00,294,4.227891156462585,81.0,19.46,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:11.160694+00:00,2025-09-18T14:12:17.204Z,0.0,0.0,0.0
at://did:plc:6emq4ywhnwoj4n6bw27ypz7w/app.bsky.feed.post/3lz4k4i3sys2r,bafyreiajkctxrkqchiblzhqeohtev3vmelecftyfxrcbcp3nonkufmwfcq,"As part of Simon Week 2025, Galway Simon Community is to host a conference on homelessness among older people www.advertiser.ie/galway/artic...",2025-09-18T14:17:54.008Z,galwayadvertiser.bsky.social,did:plc:6emq4ywhnwoj4n6bw27ypz7w,homeless,"""homelessness""",search_api,demo_search_test,2025-09-18T14:30:10.999249+00:00,en,Galway Advertiser,"Galway's favourite newspaper - in shops, through your door & online every Thursday morning!",439,15,2291,False,2024-11-20T13:02:27.469Z,https://cdn.bsky.app/img/avatar/plain/did:plc:6emq4ywhnwoj4n6bw27ypz7w/bafkreib5ky3jvlo6qltvxaonhomwvzrxs2wttp7dtbewhdogzp4fmcnmg4@jpeg,,2025-09-18T14:30:10.999112+00:00,302,7.586092715231788,29.266666666666666,27.39,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:10.999235+00:00,2025-09-18T14:17:57.409Z,0.0,0.0,0.0
at://did:plc:4paxwvde6bj5niruogek2ql4/app.bsky.feed.post/3lz4k7uv3fc25,bafyreic7vuwejkvw7wyk362dzwl7jmjitv7ygtzychycnewr742wmom67u,"Being anti genocide is when you spend your time hyping up trans-genocide, unhoused genocide, and Palestinian genocide advocate Gavin Newsom and posting nothing about Gaza, Zionism, or Israel. 

Also Kimmel. Kimmel is very important to discuss and rage about instead of genocide.",2025-09-18T14:19:48.076Z,esunaproxy.bsky.social,did:plc:4paxwvde6bj5niruogek2ql4,homeless,"""unhoused""",search_api,demo_search_test,2025-09-18T14:30:16.981211+00:00,en,阿兰 🍉 🇵🇸,"Anti colonialism & anti imperialism
End patriarchy
BIPOC & Trans lives matter
Also im gay

Don't know which GFM to donate to? I can help:
PayPal.me/aaronforgaza",2120,1602,4799,False,2024-10-19T13:37:35.306Z,https://cdn.bsky.app/img/avatar/plain/did:plc:4paxwvde6bj5niruogek2ql4/bafkreifazoq3qrwmzofl2ek2jyl4zhf26nfyzlm6siw5f6yv5n7uzr6fji@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:4paxwvde6bj5niruogek2ql4/bafkreicf5hzqp5iinefhl4tyxvc2bgvocf3j2xoz4qnc4katbkpbpal5zq@jpeg,2025-09-18T14:30:16.981012+00:00,334,14.368263473053892,1.32334581772784,35.47,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:16.981192+00:00,2025-09-18T14:19:51.206Z,0.0,0.0,0.0
at://did:plc:6hgneph7awoog5fiqttouczw/app.bsky.feed.post/3lz4kazq4v22q,bafyreidoone3grcd2i4j7im6vgr6cc57yk6gu37jd6c55obhulcbzdkhyu,A Fox News host says live on air that homeless people should be murdered. Days later over a dozen homeless people are shot in an encampment.,2025-09-18T14:20:26.717Z,heathenhistory.bsky.social,did:plc:6hgneph7awoog5fiqttouczw,homeless,"""encampment""",search_api,demo_search_test,2025-09-18T14:30:20.524998+00:00,en,The Heathen Historian,"""Always sniff the breeze""",798,243,3702,False,2024-11-14T20:16:37.921Z,https://cdn.bsky.app/img/avatar/plain/did:plc:6hgneph7awoog5fiqttouczw/bafkreichkjugixfvtahxgnulvr5bnwov7p4rrxzpudql7kfqkjr47ow32y@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:6hgneph7awoog5fiqttouczw/bafkreidwkrahxqmyqtmt2h3g6nn5ezogng5vtu7xlahwfsrrsjvkttuf3i@jpeg,2025-09-18T14:30:20.524895+00:00,307,12.058631921824103,3.2839506172839505,30.1,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:20.524987+00:00,2025-09-18T14:20:27.004Z,0.0,0.0,0.0
at://did:plc:h5re53kend7lhl63pibzlzyl/app.bsky.feed.post/3lz4kdds6ok2e,bafyreihrmzp4nibhvnycmmo2mjnah6zyrg2ikyu6li7ebqz7fwklze53lu,Can someone please explain to me what they find offensive because I don’t see it.   What was blatantly offensive was the Fox anchor saying they should kill unhoused people; the “Christian” right had no problem with that.   He’s still on air🤡🤬,2025-09-18T14:21:44.379Z,mebasia.bsky.social,did:plc:h5re53kend7lhl63pibzlzyl,homeless,"""unhoused""",search_api,demo_search_test,2025-09-18T14:30:16.821120+00:00,en,,"Naturalized US citizen, dual Canadian citizen❤️🇨🇦.   WTF has happened💔
🚫DM",574,356,2200,False,2025-01-31T03:54:03.944Z,https://cdn.bsky.app/img/avatar/plain/did:plc:h5re53kend7lhl63pibzlzyl/bafkreif4xwx2csinrdins5is5ab4ls3g5zc3tdopfywik2gkodlbjtse3q@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:h5re53kend7lhl63pibzlzyl/bafkreih4rnmd3gy4b3okfoojmyh6aer6ta3yya7jcwzy2bgzxqj2kbjtpi@jpeg,2025-09-18T14:30:16.820993+00:00,230,9.565217391304348,1.6123595505617978,28.9,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:16.821110+00:00,2025-09-18T14:21:45.002Z,1.0,0.0,0.0
at://did:plc:sjaphhqjtz35gnbgthrjrq6g/app.bsky.feed.post/3lz4kde65ik2w,bafyreig6i4tuqivryotvvl6jttbco6llhnkx6xrcz2kcukl3ykwmverywm,Eight people were shot the next day at a homeless encampment. POS 💩 Brian Kilmeade should be in a fucking prison cell.,2025-09-18T14:21:44.751Z,vichurtowy.bsky.social,did:plc:sjaphhqjtz35gnbgthrjrq6g,homeless,"""encampment""",search_api,demo_search_test,2025-09-18T14:30:20.368737+00:00,en,Vic Hurtowy,"Politically a Bernie Sanders progressive. First-generation Ukrainian American born in Chicago 
My passions are Ukraine, dogs, and playing with canoes and kayaks.",3850,4966,5086,False,2025-03-27T08:20:08.192Z,https://cdn.bsky.app/img/avatar/plain/did:plc:sjaphhqjtz35gnbgthrjrq6g/bafkreicwhsboups6wm32fqltc4splgileewtqjkuu2doj7patabv5pa7lu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:sjaphhqjtz35gnbgthrjrq6g/bafkreibqeu6luj3lolkovdiryvjo6ygpfxqperuvz2qydaevv43fvxgqmq@jpeg,2025-09-18T14:30:20.368631+00:00,175,29.062857142857144,0.7752718485702779,39.64,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:20.368728+00:00,2025-09-18T14:21:47.011Z,0.0,6.0,12.0
at://did:plc:3yznbxtrdkjbqqofgdgnzmen/app.bsky.feed.post/3lz4kf2a3vc22,bafyreicgjoix44c52o2czrtqqh4zzf6flxeeoexefdvprkjrbc7igst5uq,"Mostly the white ones who choose homelessness 

The first person to block me on this site is a narcissistic woman who had other options to get away from her psychopathic father but chose homelessness and then runs around wanting everyone to feel sorry for her 
She also fetishizes Obama",2025-09-18T14:22:41.458Z,ektashahmd.bsky.social,did:plc:3yznbxtrdkjbqqofgdgnzmen,homeless,"""homelessness""",search_api,demo_search_test,2025-09-18T14:30:10.816859+00:00,en,EktaShahMD,"Physician artist negotiation coach pianist photographer and democrat HarrisWalz2024

She will always be my forever MVP",14932,2679,26478,False,2023-09-19T17:16:17.210Z,https://cdn.bsky.app/img/avatar/plain/did:plc:3yznbxtrdkjbqqofgdgnzmen/bafkreidtnzs5bmzr4xxeljr65f3k7stk4xuxncb3det2yorssryevjueeu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:3yznbxtrdkjbqqofgdgnzmen/bafkreicykio7lalykrbbdpfbfxdlav6s3vbbayzuua2caws6pz6lbhcuyq@jpeg,2025-09-18T14:30:10.816542+00:00,729,36.32098765432099,5.5737215378872715,44.56,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:10.816847+00:00,2025-09-18T14:22:41.808Z,1.0,1.0,3.0
at://did:plc:3yznbxtrdkjbqqofgdgnzmen/app.bsky.feed.post/3lz4kg5cum222,bafyreibgitcjvrtvqnq2jufh4w5e4eq3xrh4acnz7zjxltybiqv5a5l4oi,Only from white folk have I ever heard of them talking about choosing homelessness bc they want to and should be able to do what they want as they brag about the wealth they had before 2/,2025-09-18T14:23:18.248Z,ektashahmd.bsky.social,did:plc:3yznbxtrdkjbqqofgdgnzmen,homeless,"""homelessness""",search_api,demo_search_test,2025-09-18T14:30:10.816722+00:00,en,EktaShahMD,"Physician artist negotiation coach pianist photographer and democrat HarrisWalz2024

She will always be my forever MVP",14932,2679,26478,False,2023-09-19T17:16:17.210Z,https://cdn.bsky.app/img/avatar/plain/did:plc:3yznbxtrdkjbqqofgdgnzmen/bafkreidtnzs5bmzr4xxeljr65f3k7stk4xuxncb3det2yorssryevjueeu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:3yznbxtrdkjbqqofgdgnzmen/bafkreicykio7lalykrbbdpfbfxdlav6s3vbbayzuua2caws6pz6lbhcuyq@jpeg,2025-09-18T14:30:10.816542+00:00,729,36.32098765432099,5.5737215378872715,44.56,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:10.816704+00:00,2025-09-18T14:23:18.602Z,0.0,1.0,2.0
at://did:plc:blupy3qiqiviejr2autzsabm/app.bsky.feed.post/3lz4kgy2bnk2z,bafyreif5tv2u7lnjokhewktksocpr35kvsilpghgaa5ecas6yvkoxz5oki,I used to work for a statewide organization that advocated for community-based housing agencies. One of the agencies developed supportive housing for formerly unhoused ppl and included a courtyard where residents could sleep outside if they wanted. People didn't understand it until it was explained,2025-09-18T14:23:46.279Z,losttwocities.bsky.social,did:plc:blupy3qiqiviejr2autzsabm,homeless,"""unhoused""",search_api,demo_search_test,2025-09-18T14:30:16.663135+00:00,en,Pittsburgh Toilet,,102,228,586,False,2025-01-29T00:12:03.044Z,https://cdn.bsky.app/img/avatar/plain/did:plc:blupy3qiqiviejr2autzsabm/bafkreigqaf63jqvysjtbnr25mxx6gussenmpyaugvyob2siqp2bhisp4zm@jpeg,,2025-09-18T14:30:16.663025+00:00,232,2.5258620689655173,0.4473684210526316,21.0,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:16.663125+00:00,2025-09-18T14:23:46.810Z,0.0,0.0,0.0
at://did:plc:ump6xfl4ac4a5lhpfsjjgde6/app.bsky.feed.post/3lz4khgmzzyy2,bafyreih3bfvx2tvuunjgpndcj2aihzgx2exe6a3u7qunjfdih4zddfeose,"[re: war, scaryyyy]

@starlight ""bomb shelter"" and ""chill"" are not two words which belong in a sentence together",2025-09-18T14:23:53.000Z,valk.social.treehouse.systems.ap.brid.gy,did:plc:ump6xfl4ac4a5lhpfsjjgde6,homeless,"""shelter""",search_api,demo_search_test,2025-09-18T14:30:24.386105+00:00,en,valkyrie_pilot,"@niko <3
programmer, moderator, top silly

I am not NSFW myself. Please be careful on the internet.

Jag lär mig svenska och jag älskar att träna på språket!

🌉 bridged from https://social.treehouse.systems/@valk on the fediverse by https://fed.brid.gy/",3,1,91,False,2025-04-16T19:42:42.499Z,https://cdn.bsky.app/img/avatar/plain/did:plc:ump6xfl4ac4a5lhpfsjjgde6/bafkreiglepivh2yejhwz7sixy5v3hhfcqqw3rwk6c4luypkzlgm65at4wm@jpeg,,2025-09-18T14:30:24.385976+00:00,154,0.5909090909090909,3.0,6.19,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:24.386095+00:00,2025-09-18T14:26:34.907Z,1.0,0.0,1.0
at://did:plc:7lgpfkgnq7sc2yehsykai5ac/app.bsky.feed.post/3lz4kjeyvec2b,bafyreibkhl5fsmozvk4kwm646o5woyfl3wgwfkyzps7jlkjfm4cexgkzbq,"We spent last week with private citizens (justifiably) blasting Brian Kilmeade for advocating mass state murder for the crime of being unhoused, but I would have had a big problem if a Democratic president or FCC director had exerted pressure on Fox to fire him.",2025-09-18T14:25:06.974Z,spsnomad.bsky.social,did:plc:7lgpfkgnq7sc2yehsykai5ac,homeless,"""unhoused""",search_api,demo_search_test,2025-09-18T14:30:16.508562+00:00,en,Steve in Chicago,"IT Professional. Friend of democracy. If you're not going to heaven, why only miss it by an inch?",1657,3349,6826,False,2024-11-12T05:25:50.203Z,https://cdn.bsky.app/img/avatar/plain/did:plc:7lgpfkgnq7sc2yehsykai5ac/bafkreiamegpru3ehmz47w3lzvtgjda6yo6kxt47e6c3wmdzr7h75qxmys4@jpeg,,2025-09-18T14:30:16.508406+00:00,310,22.019354838709678,0.4947745595700209,33.41,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:16.508545+00:00,2025-09-18T14:25:07.106Z,0.0,0.0,0.0
at://did:plc:xexbwwgmxm5uzna5wk6hwbtm/app.bsky.feed.post/3lz4kjrew7k2r,bafyreifv7yityk6vdhtzqss5qkhzvfvahhuifbzk7u5cv6jwmadi7ka52q,"We are all one breath
Born of earth, sky, and marrow
Humanity's kin

therefore

Speak with gentle truth
Words can shelter or shatter
Choose to build, not break

#haikufeels #Family #Haiku #Senryu #Poetry #Writing  #KindnessMatters #WritingCommunity",2025-09-18T14:25:19.941Z,irishlisa.bsky.social,did:plc:xexbwwgmxm5uzna5wk6hwbtm,homeless,"""shelter""",search_api,demo_search_test,2025-09-18T14:30:23.246828+00:00,en,IrishLisa,"Neurodivergent Survivor. Retired veteran. I persevere w/PTSD & TBI. Backyard Birder/Gardener/Butterfly-er. Puppy momma. 🌈Returning to the creative pen. No ""friend"" requests - don't make it weird. OK? ¯\_(ツ)_/¯ Breathe, ah...",3131,46,2649,False,2024-12-01T12:47:48.345Z,https://cdn.bsky.app/img/avatar/plain/did:plc:xexbwwgmxm5uzna5wk6hwbtm/bafkreihkdwfq6se3w5d3ihog4edfa4snt2b64iy5bxpfirqc3vzzoa7kpa@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:xexbwwgmxm5uzna5wk6hwbtm/bafkreicl2pf3nu6z252ibbvrm3ltty5zxxu3o65vsku2pfgp3alzcuevki@jpeg,2025-09-18T14:30:23.246714+00:00,291,9.103092783505154,68.06521739130434,40.87,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:23.246820+00:00,2025-09-18T14:25:16.609Z,0.0,1.0,10.0
at://did:plc:v5cwalhxuiw52w25qmngx3ag/app.bsky.feed.post/3lz4kkodohk2j,bafyreie6wgl7h3qpidal6mhjx4tqnm35kmomahmxhqb7xwdno3gs4hj7yq,"Hello my friends, once again, after a week of internet outage, we are now in northern Gaza. The bombing does not stop and we do not have the money for transportation. We are sleeping in the street without shelter or food. We are hungry and homeless. Please help us. 

tinyurl.com/7kv295bc",2025-09-18T14:25:50.310Z,hanihani224.bsky.social,did:plc:v5cwalhxuiw52w25qmngx3ag,homeless,"""shelter""",search_api,demo_search_test,2025-09-18T14:30:23.084348+00:00,en,,https://tinyurl.com/7kv295bc,0,19,1,False,2025-09-18T14:27:10.998Z,,,2025-09-18T14:30:23.084215+00:00,0,0.0,0.0,0.0,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:23.084334+00:00,2025-09-18T14:26:23.411Z,0.0,0.0,1.0
at://did:plc:gs44jr4n6ywonhnz4sirqhal/app.bsky.feed.post/3lz4kmjeews22,bafyreidfw7jrcgwacdsc726myki7oz4nc7bg6ytefvinfiqh7kjsin26va,Liberals in the modern context fucking love control though. From homelessness to means testing your ideology is fundamentally based on trying to control the type of citizen society outputs,2025-09-18T14:26:52.207Z,chemicalchaos.bsky.social,did:plc:gs44jr4n6ywonhnz4sirqhal,homeless,"""homelessness""",search_api,demo_search_test,2025-09-18T14:30:10.654995+00:00,am,Morgans Malevolent Maelstorm,"GM of many world's and a Queer disaster. Now is the time of monsters, but we must not fear ruins. For fear is the mindkiller. Be kind in what is to come.",329,322,3479,False,2023-06-22T03:43:34.806Z,https://cdn.bsky.app/img/avatar/plain/did:plc:gs44jr4n6ywonhnz4sirqhal/bafkreihbiwr4seluzkec7zbpaymogi2p66hyortebk3dvmlbayl4jl2nki@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:gs44jr4n6ywonhnz4sirqhal/bafkreihbklquzm6zaqx65yq4vmcyg3bu3uykkg3z3biv7oqm3kpgqpvbfq@jpeg,2025-09-18T14:30:10.654893+00:00,819,4.247863247863248,1.0217391304347827,25.66,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:10.654987+00:00,2025-09-18T14:26:52.605Z,0.0,0.0,0.0
at://did:plc:iexuogwy3c3pqiu6xpjqgujc/app.bsky.feed.post/3lz4kmsjtks2v,bafyreigjit5zrgxfqexhq3wupwk5jujauxazg6qjmlt6gcq4o5p4whvoke,"I don’t know if this will make sense…

But that fallout shelter is also exactly what my guys are taking about here.

The greater one’s depth, the more you can pull one another into each other’s inner-world, ruled by their feminine energy.

We all protect it at all costs. 🧵

#MusicSky #ThoughtJournal",2025-09-18T14:27:01.824Z,holyhera.bsky.social,did:plc:iexuogwy3c3pqiu6xpjqgujc,homeless,"""shelter""",search_api,demo_search_test,2025-09-18T14:30:22.713528+00:00,en,Holy Hera 🪞🧿✨,"Divine Mirror. Oracle. Abstract Concept. 🪞✨

Poetry | Essays | Memoir | Art | Photography

Humans are my favorite animal. 🧠 👽

Meet me as the ocean & I’ll greet you with a wave. 👋 🌊

🔥Alt: @velvetpantheon.bsky.social‬

🪩More: https://beacons.ai/holyhera",975,335,5618,False,2025-01-13T13:06:45.943Z,https://cdn.bsky.app/img/avatar/plain/did:plc:iexuogwy3c3pqiu6xpjqgujc/bafkreib6bebkp5mqubg5daqaut2dd7o43q37vlrg4q6kabdg5bvhmhm6ki@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:iexuogwy3c3pqiu6xpjqgujc/bafkreid6lhzcrsov3keeqgrnfmc6rhe6h5b4hxcqc3qbznladzkmucvqla@jpeg,2025-09-18T14:30:22.713384+00:00,248,22.653225806451612,2.91044776119403,30.76,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:22.713518+00:00,2025-09-18T14:27:03.805Z,1.0,0.0,0.0
at://did:plc:tepbwwnikxhe7xsewfjfksci/app.bsky.feed.post/3lz4kn3r4rs23,bafyreihy26x75pvlt6a7olmh7laqot7vopamexhggs3ksk5243ds7z4sse,"Thank you for posting this. I just heard him. Where is that money going? We can use that - healrhcare4all, feed the starving, shelter for the homeless…..whose picketing those trillions?",2025-09-18T14:27:11.496Z,ponybirdknits.bsky.social,did:plc:tepbwwnikxhe7xsewfjfksci,homeless,"""shelter""",search_api,demo_search_test,2025-09-18T14:30:22.554719+00:00,en,,"Dog lover, knitter, barista, resister, happily married, mother, blue voter, exercise, reproductive healthcare rights, resist , tree hugger 🌳 🌲 🌴 healthcare for all,

🌊 🌊💙💙☮️🌈😻🐶🦊🦋🦋🐞🐝🐑🦃🍄🌎🏄🏽‍♂️🧿🇺🇦


🤬🚫MAGAts 🤬🚫spam 🤬🚫porn 
No DMs",1652,1564,354,False,2024-11-13T00:57:41.811Z,https://cdn.bsky.app/img/avatar/plain/did:plc:tepbwwnikxhe7xsewfjfksci/bafkreib6uvs6lfxoydsoeld2t2fbecxsdp4jf7lcbvn5t3z6b6r3rsnod4@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:tepbwwnikxhe7xsewfjfksci/bafkreihu2rpuwmpaftehwmf234yxannmswvzvgym3of5a2a7qrqizlcy2e@jpeg,2025-09-18T14:30:22.554613+00:00,309,1.145631067961165,1.0562659846547315,55.52,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:22.554710+00:00,2025-09-18T14:27:12.010Z,0.0,0.0,0.0
at://did:plc:of6elbxoxrjbawswxju3bdbz/app.bsky.feed.post/3lz4konlo6c2c,bafyreifg4faxza5qrflzzxq76puyp7yqc27ewhaltalvfluvnptk76vylu,"If thats the case then whybisnt half the staff at fox news canned for their statements about killing the homeless, targeting liberals, etc",2025-09-18T14:28:03.750Z,jimbo67.bsky.social,did:plc:of6elbxoxrjbawswxju3bdbz,homeless,"""homeless""",search_api,demo_search_test,2025-09-18T14:30:09.104826+00:00,en,,,26,21,89,False,2024-10-22T19:36:17.505Z,https://cdn.bsky.app/img/avatar/plain/did:plc:of6elbxoxrjbawswxju3bdbz/bafkreihkehdxzl2wlyfdy4bz4puykfulz3dnml7ci3oshuiyyxupxdxzuq@jpeg,,2025-09-18T14:30:09.104723+00:00,330,0.2696969696969697,1.2380952380952381,15.77,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:09.104814+00:00,2025-09-18T14:28:04.807Z,0.0,0.0,0.0
at://did:plc:nuo7h6sdvbtv25pklgor6mwc/app.bsky.feed.post/3lz4kps3p4s2a,bafyreieipet4pzj3xzeeudfumgi424vnjgthupcixegupnznu447wdkzly,"But FOX suggests we inject all the homeless and “ just kill ‘em”. 
And this wasn’t comedy; they were serious. 😡😡😡",2025-09-18T14:28:42.017Z,rubicon1313.bsky.social,did:plc:nuo7h6sdvbtv25pklgor6mwc,homeless,"""homeless""",search_api,demo_search_test,2025-09-18T14:30:08.066916+00:00,en,Rubicon1313  💕Safe 4 LGTBQ💕Vets,"Ally to the marginalized. Make America Kind Again. Intelligent Again. Trump has radicalized my disdain for GOP. Trump’s a 🐷!  🚫DMs, 🚫Crypto, 🚫Porn!  Democrat! The Coup is REAL!  “Is He Dead Yet?”  RESIST 💙🩷💙",92413,93940,14786,False,2024-11-15T14:58:15.937Z,https://cdn.bsky.app/img/avatar/plain/did:plc:nuo7h6sdvbtv25pklgor6mwc/bafkreifhktxxkhhwrfuakghe3izm33wadfauubdqevisic5mv45kfaqiri@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:nuo7h6sdvbtv25pklgor6mwc/bafkreicvwbdcqsdiqtc2w3wx47i5qir3fjl65h7n7ussiybpq7bjbkvo3i@jpeg,2025-09-18T14:30:08.066772+00:00,306,48.3202614379085,0.9837449435810092,80.91,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:08.066905+00:00,2025-09-18T14:28:44.908Z,0.0,3.0,5.0
